,Longitude,Latitude
8571,-76.5838815244,39.3097680332
8572,-76.6662463408,39.2787446496
8573,-76.6407752402,39.3082119539
8574,-76.583312035,39.3075284959
8575,-76.6014846673,39.3049036933
8576,-76.6502764202,39.2876845231
8577,-76.600043487,39.2312532387
8578,-76.6425841843,39.295011359
8579,-76.6526487347,39.2885819602
8580,-76.6498092002,39.2939067675
8581,-76.6455820484,39.3012097143
8582,-76.610597872,39.3142029158
8583,-76.5796088745,39.2987603135
8584,-76.6590099588,39.3302285846
8585,-76.5841183636,39.3093549652
8586,-76.590979954,39.3059574273
8587,-76.5828590885,39.2936449736
8588,-76.6482995768,39.2854968275
8589,-76.5756980733,39.2984968936
8590,-76.6775520193,39.2954610044
8591,-76.6520062255,39.282115819
8592,-76.6586046396,39.2672314467
8593,-76.6517732958,39.2909291991
8594,-76.5875296582,39.3047582335
8595,-76.6045450297,39.312951378
8596,-76.6685101752,39.3452112244
8597,-76.6697507977,39.3479769221
8598,-76.6564600832,39.3277152636
8599,-76.5590561719,39.3403957163
8600,-76.637313821,39.2877691655
8601,-76.5962193785,39.3101014079
8602,-76.6598317795,39.3374067723
8603,-76.6836878754,39.2824254226
8604,-76.6621083944,39.3012260215
8605,-76.5855917726,39.3107339755
8606,-76.5620309962,39.3286414112
8607,-76.5690184643,39.2940728586
8608,-76.6364611239,39.2900221567
8609,-76.6614717318,39.3365748409
8610,-76.6503132325,39.2960867305
8611,-76.6327189954,39.2629795691
8612,-76.6616165792,39.3075919545
8613,-76.5928750656,39.3041568121
8614,-76.6450452817,39.298597963
8615,-76.5802562783,39.2972955957
8616,-76.6447175081,39.2838337377
8617,-76.6609833071,39.3108879606
8618,-76.6431574953,39.2570891094
8619,-76.6506417375,39.2939110666
8620,-76.628499178,39.2813812034
8621,-76.6537194018,39.2983534999
8622,-76.6808002903,39.3087645261
8623,-76.678959047,39.2959373663
8624,-76.5874741214,39.3075815067
8625,-76.5948707774,39.302050219
8626,-76.6449732764,39.3048766347
8627,-76.6750664065,39.345615913
8628,-76.6681274903,39.3115086577
8629,-76.6471848414,39.301115283
8630,-76.6625877314,39.2957254488
8631,-76.580308652,39.3039650134
8632,-76.6635604967,39.3326734848
8633,-76.6129731761,39.3157463101
8634,-76.5692300987,39.2937253295
8635,-76.6310231939,39.298008215
8636,-76.5833351606,39.3114777818
8637,-76.6769429183,39.2888348465
8638,-76.6114556791,39.3420962574
8639,-76.646553972,39.2968411176
8640,-76.652278564,39.3074052818
8641,-76.6597488146,39.2885206839
8642,-76.5999655953,39.3068495498
8643,-76.6429987249,39.2944743374
8644,-76.5973634297,39.3082413198
8645,-76.6305808304,39.3033118267
8646,-76.6531524268,39.2887102753
8647,-76.5999587603,39.3067321968
8648,-76.6115080057,39.3159506576
8649,-76.6423617653,39.2979492709
8650,-76.5332051645,39.2782053793
8651,-76.5827530744,39.3007631452
8652,-76.6515088064,39.2845214048
8653,-76.6504294096,39.2877123697
8654,-76.5844067678,39.2959760869
8655,-76.5863015888,39.3042208308
8656,-76.6691863732,39.3476460034
8657,-76.6691045151,39.3450757227
8658,-76.6248627816,39.2510365051
8659,-76.6317254434,39.2959016784
8660,-76.5854600469,39.3081275066
8661,-76.5991498375,39.3081829386
8662,-76.6036295715,39.3132522056
8663,-76.6546718827,39.2851625778
8664,-76.6672518205,39.3093453484
8665,-76.6517252038,39.2835122557
8666,-76.5881477811,39.3070734769
8667,-76.6437943984,39.2836959739
8668,-76.6445086462,39.2911969184
8669,-76.6468773745,39.3122559739
8670,-76.6709361703,39.2862346421
8671,-76.6516373719,39.2820635534
8672,-76.6687111018,39.3099007033
8673,-76.6577490023,39.2887025567
8674,-76.672978376,39.2924165083
8675,-76.6929842195,39.2864382411
8676,-76.5926300992,39.3145717888
8677,-76.6621992685,39.2983130322
8678,-76.5964575692,39.3065550884
8679,-76.6319951771,39.2974454672
8680,-76.5949418925,39.3220544087
8681,-76.6399524778,39.2848914376
8682,-76.6738214183,39.3223866324
8683,-76.5829885584,39.3015319219
8684,-76.6063695797,39.3266041815
8685,-76.6501198877,39.2979279259
8686,-76.5533060122,39.3299467661
8687,-76.5902912514,39.3060080789
8688,-76.5918800418,39.3615476657
8689,-76.5885329632,39.3057465812
8690,-76.6451352337,39.2919172603
8691,-76.5825909017,39.3107756974
8692,-76.5741930681,39.2975080454
8693,-76.6393168793,39.3093138592
8694,-76.5866541314,39.3031082083
8695,-76.5932002803,39.3073433294
8696,-76.5946643893,39.3150753727
8697,-76.6475894194,39.3095705831
8698,-76.5980682796,39.3102169891
8699,-76.5943432673,39.3150852998
8700,-76.6047160498,39.3119351288
8701,-76.6500904067,39.2970330679
8702,-76.6916044438,39.2971222156
8703,-76.6643137656,39.3353276021
8704,-76.6823201419,39.3122347723
8705,-76.5940524427,39.3078513358
8706,-76.6114244742,39.3149260827
8707,-76.6487269175,39.2946052122
8708,-76.6029373449,39.3077153834
8709,-76.5816607263,39.2971343625
8710,-76.6082285452,39.3036020412
8711,-76.6100217754,39.2899727188
8712,-76.6462641819,39.3014823029
8713,-76.582942847,39.3000646799
8714,-76.6563793617,39.2855753183
8715,-76.5789923458,39.2995713428
8716,-76.6084261754,39.3453709662
8717,-76.6564541619,39.2841204471
8718,-76.6474193725,39.3069774857
8719,-76.6337649874,39.2824754071
8720,-76.6586360047,39.2856077009
8721,-76.5890983121,39.2295165658
8722,-76.6071968185,39.3324708661
8723,-76.6978951172,39.2784449944
8724,-76.6353299511,39.3024057222
8725,-76.6501700252,39.2952278043
8726,-76.5852167817,39.3084266811
8727,-76.5833431429,39.3013172591
8728,-76.650754085,39.2902433752
8729,-76.635169376,39.2810775027
8730,-76.5804248912,39.2997901867
8731,-76.642998663,39.3117452753
8732,-76.6010764657,39.3109700555
8733,-76.5749257404,39.323055674
8734,-76.632126333,39.2963238674
8735,-76.6482589053,39.3071666533
8736,-76.6352721331,39.2796205018
8737,-76.645141229,39.2908800821
8738,-76.6682623872,39.30969971
8739,-76.5858479891,39.2952872868
8740,-76.6050187569,39.3119211878
8741,-76.5662189747,39.3228959992
8742,-76.6864084224,39.3504076522
8743,-76.6415883768,39.283700443
8744,-76.6262189024,39.3034582231
8745,-76.6565335583,39.2941834248
8746,-76.6432793618,39.2954873801
8747,-76.6451316913,39.2828872842
8748,-76.6654244462,39.3078896744
8749,-76.5955395734,39.322038988
8750,-76.608852843,39.3199977296
8751,-76.5679012323,39.2938676149
8752,-76.645733331,39.2869154693
8753,-76.5927807608,39.3235815195
8754,-76.5909954244,39.3082772541
8755,-76.679137696,39.3442375669
8756,-76.6028590194,39.3064239175
8757,-76.6703415268,39.3059845215
8758,-76.6675808211,39.3011803424
8759,-76.6557191161,39.2851727984
8760,-76.6068825831,39.3036218545
8761,-76.6535193442,39.3036233586
8762,-76.6420121546,39.2979517038
8763,-76.6760093421,39.3185704568
8764,-76.6695188707,39.306013029
8765,-76.6741756127,39.2922228167
8766,-76.6790733469,39.3442641829
8767,-76.6415670352,39.2945331988
8768,-76.5688377712,39.2909813149
8769,-76.606854517,39.3474603032
8770,-76.6470820905,39.3149111933
8771,-76.5835355372,39.309848679
8772,-76.5876414447,39.3106446582
8773,-76.6792962946,39.3472320161
8774,-76.6379150149,39.3038558491
8775,-76.6342100545,39.3055566066
8776,-76.6753429346,39.3436175291
8777,-76.648909674,39.3106491914
8778,-76.6782164408,39.286126627
8779,-76.6556567329,39.2849187319
8780,-76.6737966105,39.3430899036
8781,-76.5717891895,39.2933226399
8782,-76.5880821155,39.2240093058
8783,-76.6049413657,39.2299045765
8784,-76.6524659696,39.2681253759
8785,-76.6290924462,39.2800111161
8786,-76.5960785974,39.3227638645
8787,-76.6647717048,39.3384061661
8788,-76.6445364176,39.2927207405
8789,-76.6331323621,39.299123341
8790,-76.581254427,39.2964307324
8791,-76.6763054413,39.3460557197
8792,-76.5951566899,39.3067670356
8793,-76.6507546659,39.2955856112
8794,-76.5622918277,39.3402144488
8795,-76.5909124605,39.3117301867
8796,-76.5996573796,39.3019606913
8797,-76.6489950249,39.2977018586
8798,-76.6831964933,39.3240371356
8799,-76.6656938376,39.3375873209
8800,-76.6356758971,39.3063708951
8801,-76.591243453,39.3082384253
8802,-76.6514293479,39.283259884
8803,-76.6806007603,39.3463988184
8804,-76.6478648019,39.3003127109
8805,-76.6413299484,39.3002404226
8806,-76.6582474189,39.2830184592
8807,-76.6566729995,39.3086838577
8808,-76.623411925,39.2973820304
8809,-76.669584763,39.3425760351
8810,-76.6442479969,39.2922748587
8811,-76.5830304102,39.3049257945
8812,-76.5708896161,39.297369857
8813,-76.645951272,39.3092595487
8814,-76.5956451146,39.3117915
8815,-76.6547748946,39.3090550899
8816,-76.5957426612,39.3221654731
8817,-76.5967342453,39.3218697218
8818,-76.6499893292,39.2814606013
8819,-76.6504868069,39.2865916382
8820,-76.6607143273,39.3078109634
8821,-76.5880374832,39.2969857643
8822,-76.6004074528,39.238660682
8823,-76.6720323829,39.3019053954
8824,-76.6792467596,39.3465508625
8825,-76.6316951164,39.2826681792
8826,-76.5786376663,39.299859986
8827,-76.6523209578,39.2866746166
8828,-76.6363754051,39.2900250224
8829,-76.6451563152,39.3135457709
8830,-76.567402394,39.3429245462
8831,-76.5886403356,39.3075341881
8832,-76.5859664165,39.3079301193
8833,-76.6743216169,39.3430217299
8834,-76.6563829614,39.2833948793
8835,-76.5919806888,39.3080059721
8836,-76.6428251211,39.3015749048
8837,-76.6392551019,39.2980623193
8838,-76.6574592604,39.2935855124
8839,-76.6692039947,39.3446229561
8840,-76.5884285625,39.2980572557
8841,-76.6437403395,39.2928418806
8842,-76.590703779,39.3127010928
8843,-76.6690324128,39.3450950181
8844,-76.662832692,39.3392906413
8845,-76.6657835525,39.3401976509
8846,-76.6484688995,39.2889175566
8847,-76.6713806831,39.3465253367
8848,-76.6476915754,39.3062258553
8849,-76.6980432868,39.3344169562
8850,-76.6471325968,39.2973676603
8851,-76.6451277717,39.3135200656
8852,-76.6308627252,39.2978772227
8853,-76.6680641002,39.3439057459
8854,-76.6359346582,39.288464633
8855,-76.6016277163,39.3084552569
8856,-76.5832793794,39.3106729407
8857,-76.6633809437,39.3316048844
8858,-76.6779729595,39.2942038789
8859,-76.5812322681,39.2960691352
8860,-76.6464768865,39.2989743566
8861,-76.5693256077,39.2869135233
8862,-76.6084167602,39.3207102919
8863,-76.635899318,39.2945905955
8864,-76.6449422838,39.3038222966
8865,-76.6632737962,39.3389729889
8866,-76.6438227213,39.3008315894
8867,-76.6485246635,39.2967865996
8868,-76.658849238,39.2884322002
8869,-76.6661579815,39.3040326877
8870,-76.5942304759,39.3148735926
8871,-76.6346718657,39.3047271553
8872,-76.5944850479,39.3222598226
8873,-76.6384895253,39.2998543734
8874,-76.5830350545,39.306338236
8875,-76.655047862,39.2846930796
8876,-76.6303476741,39.3014674314
8877,-76.6602111321,39.3387771738
8878,-76.6087807161,39.3589946572
8879,-76.5767356357,39.3154808645
8880,-76.5930244846,39.3078825366
8881,-76.6038765719,39.2959966485
8882,-76.6678428118,39.3042004973
8883,-76.5938353679,39.311397773
8884,-76.6416030092,39.283967437
8885,-76.5858038633,39.3004507123
8886,-76.6073544879,39.3036004109
8887,-76.6718108526,39.2853454034
8888,-76.6879743422,39.3220886384
8889,-76.5888880473,39.31156329
8890,-76.6445474458,39.308567233
8891,-76.5832141068,39.2991679796
8892,-76.6823145326,39.3121800509
8893,-76.6441034981,39.2887120338
8894,-76.609665382,39.321697906
8895,-76.6526007947,39.3103114556
8896,-76.6437196229,39.2954825036
8897,-76.5941149182,39.3188541146
8898,-76.6507948192,39.2900338357
8899,-76.6340576652,39.2970868234
8900,-76.6417788331,39.2981726374
8901,-76.6028960927,39.3069945511
8902,-76.5898523225,39.3120971548
8903,-76.5947486673,39.3250634315
8904,-76.6503548421,39.2551205643
8905,-76.5911776339,39.3116200347
8906,-76.6616654327,39.3375819481
8907,-76.6339650601,39.2815022878
8908,-76.6316935005,39.2662048686
8909,-76.5841733771,39.3102340401
8910,-76.6371437293,39.2895519036
8911,-76.5940603557,39.3079808333
8912,-76.6430118512,39.2947073961
8913,-76.643930269,39.3008281088
8914,-76.6467620093,39.2808850308
8915,-76.6492994473,39.2876144112
8916,-76.63381608,39.3038816447
8917,-76.6399054839,39.3117216786
8918,-76.6338773341,39.2970857274
8919,-76.6406936383,39.300242857
8920,-76.5899365883,39.3064154007
8921,-76.6604498412,39.29498871
8922,-76.6453150532,39.296613036
8923,-76.5914603581,39.2324690185
8924,-76.5873937084,39.3075851022
8925,-76.5775742291,39.2988385528
8926,-76.5876854059,39.3000591265
8927,-76.6378508846,39.2879797429
8928,-76.6668804708,39.3079063442
8929,-76.549438216,39.3326218573
8930,-76.6699134727,39.3450602764
8931,-76.6343164082,39.3060038292
8932,-76.6676813372,39.3031730457
8933,-76.603352604,39.3493175479
8934,-76.6761986145,39.2916352281
8935,-76.6426472052,39.2987922821
8936,-76.5883956052,39.31158454
8937,-76.6690306101,39.3074807367
8938,-76.674643262,39.3423515335
8939,-76.6604439545,39.3080098677
8940,-76.5935113735,39.326617653
8941,-76.6748127705,39.3149538322
8942,-76.6444674774,39.2899968697
8943,-76.5874946345,39.2969585528
8944,-76.6398692854,39.3136870122
8945,-76.5787856685,39.2963632895
8946,-76.646557025,39.296613456
8947,-76.6017445439,39.286899312
8948,-76.58874342,39.3024570938
8949,-76.6430172048,39.294802935
8950,-76.645161182,39.2996950173
8951,-76.6460106824,39.3082904752
8952,-76.6465536803,39.2870430667
8953,-76.5695405094,39.2898801803
8954,-76.5967031096,39.3148647754
8955,-76.648202411,39.2910446608
8956,-76.6712777696,39.3446314514
8957,-76.6487519047,39.2953000816
8958,-76.6584984611,39.2943768031
8959,-76.6115379787,39.3136377075
8960,-76.6654206803,39.2936890517
8961,-76.6416832239,39.3106133467
8962,-76.6379163044,39.2814046585
8963,-76.587180628,39.3106408649
8964,-76.6823971486,39.3226798349
8965,-76.5815200516,39.2948684045
8966,-76.5908728997,39.2900182295
8967,-76.6522498898,39.3078237781
8968,-76.6499811412,39.2685742911
8969,-76.6717998978,39.3383942382
8970,-76.6726962353,39.3398550692
8971,-76.6696764384,39.3114553063
8972,-76.6270796097,39.3281297306
8973,-76.5849401842,39.3103547113
8974,-76.6697920256,39.2818496337
8975,-76.6071173629,39.3526123631
8976,-76.5818230652,39.3092434243
8977,-76.6456051617,39.2838966133
8978,-76.6295616021,39.2982332296
8979,-76.6391302105,39.3109433609
8980,-76.5540291452,39.3368047078
8981,-76.5741888242,39.2974398308
8982,-76.5680186241,39.2954220788
8983,-76.6759124869,39.2835332925
8984,-76.5852941158,39.3097629312
8985,-76.6493388722,39.2958382647
8986,-76.6715792994,39.348285982
8987,-76.6699434575,39.3463653311
8988,-76.6715638615,39.3254872434
8989,-76.6502278221,39.3111321336
8990,-76.6485972783,39.3070397722
8991,-76.6777095324,39.3486167586
8992,-76.6373938238,39.2950125108
8993,-76.6295377392,39.3048072594
8994,-76.5857483423,39.3122987118
8995,-76.6677952796,39.2985979188
8996,-76.6481388824,39.2840344054
8997,-76.5910520964,39.3099231098
8998,-76.6466617254,39.2971558076
8999,-76.6626986879,39.2986007714
9000,-76.6710779366,39.3060788836
9001,-76.6295851977,39.3025279981
9002,-76.6366167701,39.2782547652
9003,-76.5843961237,39.3014456867
9004,-76.664146804,39.3354052334
9005,-76.6795222544,39.3463144601
9006,-76.60767632,39.3534010625
9007,-76.584956481,39.310618612
9008,-76.6457216259,39.2838917096
9009,-76.5532050473,39.358641784
9010,-76.6147545906,39.3036072311
9011,-76.6124436139,39.2883092465
9012,-76.6491347514,39.2918240081
9013,-76.5759681394,39.2960543641
9014,-76.6469372393,39.307475826
9015,-76.5877101219,39.3117298753
9016,-76.5775136367,39.2986684058
9017,-76.6626891759,39.2984349969
9018,-76.6505386993,39.2877076308
9019,-76.6637577903,39.2998723468
9020,-76.63046117,39.303214657
9021,-76.6377728166,39.3121191039
9022,-76.6004541155,39.3147161361
9023,-76.5850546316,39.3016617559
9024,-76.6074819266,39.3463803322
9025,-76.6362330049,39.3078870048
9026,-76.6638395135,39.3078906518
9027,-76.5864272669,39.3042160353
9028,-76.5960239701,39.311774497
9029,-76.6069234166,39.3151508276
9030,-76.7089995012,39.2850768372
9031,-76.6514351597,39.2833586706
9032,-76.6754433108,39.3444522913
9033,-76.5944806316,39.3079808694
9034,-76.6486810532,39.3112615552
9035,-76.6574410376,39.2863234814
9036,-76.6444011669,39.2887766954
9037,-76.6641194733,39.3370454397
9038,-76.6348784544,39.2953461518
9039,-76.6587008834,39.3361163175
9040,-76.6674600005,39.304214703
9041,-76.6075756565,39.3325944161
9042,-76.584774001,39.3086508459
9043,-76.6627980883,39.3295949722
9044,-76.6368023401,39.285800339
9045,-76.5878061113,39.3248345718
9046,-76.668087408,39.3439396635
9047,-76.6557903576,39.2841253748
9048,-76.6463885761,39.3151959467
9049,-76.6779623568,39.3514187855
9050,-76.6436803446,39.3084456803
9051,-76.6413592196,39.3006895065
9052,-76.5726183587,39.3205807802
9053,-76.589615134,39.3102661549
9054,-76.6647987069,39.3368934564
9055,-76.6837550053,39.3352605662
9056,-76.6428968335,39.2898365871
9057,-76.6578657577,39.2865037892
9058,-76.585376674,39.3070487069
9059,-76.6673639818,39.2799218375
9060,-76.6598950011,39.2885440747
9061,-76.5832497801,39.3101602228
9062,-76.6066194774,39.3376010371
9063,-76.667543617,39.3334120682
9064,-76.605238723,39.3329714055
9065,-76.5929709929,39.320813024
9066,-76.6088594738,39.3214003782
9067,-76.5679354627,39.2799837964
9068,-76.6499081757,39.2913779874
9069,-76.6455713311,39.3096834247
9070,-76.673484543,39.3393436984
9071,-76.6395637429,39.2998390488
9072,-76.6682930145,39.3371995331
9073,-76.5877817098,39.3121974481
9074,-76.6678614931,39.3078110976
9075,-76.6374874333,39.287373296
9076,-76.6506574281,39.2839084812
9077,-76.5974650248,39.3064802088
9078,-76.5890178595,39.3228817632
9079,-76.639749717,39.2882618785
9080,-76.6327507045,39.3050727906
9081,-76.5701367933,39.2985001024
9082,-76.5926657833,39.3416497983
9083,-76.6138320258,39.2759398092
9084,-76.666885342,39.3093626683
9085,-76.587312665,39.3133700982
9086,-76.6508945591,39.3120531471
9087,-76.6633066612,39.331513589
9088,-76.6577151314,39.2868829367
9089,-76.6452154232,39.3033621107
9090,-76.6346864855,39.2982295523
9091,-76.6438946055,39.2616671541
9092,-76.6469767847,39.3081746019
9093,-76.5912854713,39.3088972538
9094,-76.6375724062,39.2974689103
9095,-76.5813098682,39.2973555534
9096,-76.5835437757,39.3106005196
9097,-76.6686413458,39.297479067
9098,-76.6072120027,39.3025421029
9099,-76.6366345712,39.2921728659
9100,-76.6367073985,39.2919887599
9101,-76.7022380007,39.357095106
9102,-76.5884178608,39.2217763168
9103,-76.5957533359,39.3050621606
9104,-76.6382079386,39.295810614
9105,-76.6463042289,39.3127015559
9106,-76.5955798376,39.2322473042
9107,-76.6331273227,39.3146341979
9108,-76.6379024576,39.3098373303
9109,-76.5759704225,39.3172056253
9110,-76.6080379623,39.3555239358
9111,-76.5856938158,39.3040312643
9112,-76.6475206914,39.2953195689
9113,-76.6613058186,39.3297854792
9114,-76.6370604053,39.3085659378
9115,-76.6483636404,39.2873475967
9116,-76.6828861163,39.2931846837
9117,-76.5914200849,39.3222386049
9118,-76.6746091333,39.2888129303
9119,-76.59329578,39.3045345811
9120,-76.658535453,39.2819356354
9121,-76.6556390143,39.284844887
9122,-76.6325158349,39.2843168446
9123,-76.6437299439,39.2824143373
9124,-76.6075432,39.311798885
9125,-76.6556540926,39.3121163271
9126,-76.5922868661,39.3034997401
9127,-76.651854762,39.2871106726
9128,-76.6645996391,39.3377949947
9129,-76.6037177195,39.3026796649
9130,-76.5871597699,39.2956174941
9131,-76.587933039,39.222367773
9132,-76.6631475925,39.2998941483
9133,-76.5745569296,39.2927817892
9134,-76.6296872404,39.2818884312
9135,-76.648871588,39.285897415
9136,-76.6373580151,39.3077012147
9137,-76.605049257,39.3519408015
9138,-76.5774865512,39.3040718339
9139,-76.6106566718,39.3171855162
9140,-76.6428100479,39.2604548693
9141,-76.6028668235,39.3124034402
9142,-76.6675023332,39.2955922651
9143,-76.5951760762,39.3070742702
9144,-76.563077819,39.3350635369
9145,-76.6670438479,39.3093529949
9146,-76.6627631187,39.3339948474
9147,-76.6086750295,39.3179966432
9148,-76.638796057,39.2951871249
9149,-76.5841393759,39.3080813639
9150,-76.6551962084,39.3073090803
9151,-76.6746689952,39.2943353104
9152,-76.6473446959,39.2829149592
9153,-76.6528380931,39.2874941076
9154,-76.6474383512,39.3076809505
9155,-76.5890602868,39.3064522545
9156,-76.570286083,39.3175614739
9157,-76.6512878599,39.2865608925
9158,-76.5803788399,39.3046531718
9159,-76.6500009132,39.3194474324
9160,-76.6479395811,39.2827352314
9161,-76.6504968616,39.3111931945
9162,-76.6644347129,39.3348129362
9163,-76.6830086116,39.3460567767
9164,-76.5823414314,39.3034814778
9165,-76.6349934152,39.3044902417
9166,-76.5761021983,39.2983759454
9167,-76.5904002605,39.3240830749
9168,-76.6722826687,39.3442954541
9169,-76.5909534653,39.3088880143
9170,-76.6387842477,39.294958116
9171,-76.6682821668,39.2999265891
9172,-76.6833568707,39.317071922
9173,-76.6474917834,39.2529850973
9174,-76.6361247583,39.3089194221
9175,-76.5809964703,39.3073412355
9176,-76.6642938425,39.2984890246
9177,-76.6069405196,39.3163216453
9178,-76.604673555,39.3020520629
9179,-76.6708521742,39.3452987937
9180,-76.6843568842,39.3292420358
9181,-76.644875205,39.292740408
9182,-76.6094910227,39.2765612786
9183,-76.6415075037,39.2826562388
9184,-76.5919054742,39.3035147378
9185,-76.636729305,39.2946729053
9186,-76.6377639302,39.3091544328
9187,-76.6095256362,39.3043312174
9188,-76.637542687,39.3071119039
9189,-76.5842339065,39.2982079121
9190,-76.637641122,39.2988862525
9191,-76.6354080771,39.2977139801
9192,-76.6243645605,39.2917784292
9193,-76.5839258788,39.3077124419
9194,-76.5854479517,39.2996281536
9195,-76.651176706,39.2814466947
9196,-76.535942176,39.2795919666
9197,-76.5828245028,39.3033221808
9198,-76.6449118365,39.3033011375
9199,-76.6052320472,39.3523596358
9200,-76.5923623773,39.3199663968
9201,-76.6080530489,39.3123587399
9202,-76.6017330759,39.2313759378
9203,-76.601763863,39.2365034538
9204,-76.5832701262,39.3056037099
9205,-76.6746431765,39.3440783711
9206,-76.573415146,39.2990098091
9207,-76.657061665,39.2869996166
9208,-76.5862025506,39.3004461902
9209,-76.639675328,39.2836064887
9210,-76.6494642859,39.2979250205
9211,-76.648679636,39.2907317377
9212,-76.6476034171,39.2955495759
9213,-76.6478242338,39.2840028501
9214,-76.6833270983,39.294014824
9215,-76.6522441868,39.3068289552
9216,-76.6374036155,39.2956985968
9217,-76.6069845896,39.3143075575
9218,-76.6856743177,39.3457949262
9219,-76.5632353193,39.3231597071
9220,-76.647783351,39.2840042895
9221,-76.6816033578,39.3478130235
9222,-76.6480339685,39.2859189964
9223,-76.6402905231,39.2842675977
9224,-76.5813267562,39.297628251
9225,-76.6080184854,39.321060861
9226,-76.6847870368,39.2952244005
9227,-76.5861988889,39.3039500077
9228,-76.6625913039,39.2975720682
9229,-76.6484618643,39.2948804664
9230,-76.6329652977,39.3155681028
9231,-76.5735085736,39.2921342068
9232,-76.5919768006,39.3079437867
9233,-76.5930705472,39.3041491618
9234,-76.6352363119,39.2965899684
9235,-76.5876851955,39.3113174869
9236,-76.6483310879,39.2946203822
9237,-76.5815579382,39.3020445708
9238,-76.6478215271,39.2844276235
9239,-76.6401451913,39.2858292628
9240,-76.5841251849,39.3094639034
9241,-76.6310695352,39.3142263551
9242,-76.6701560243,39.3055869397
9243,-76.6649692919,39.3008442519
9244,-76.6331720139,39.2991554506
9245,-76.610667629,39.3183355236
9246,-76.6712953187,39.3412464218
9247,-76.6057637217,39.3025608181
9248,-76.5704104326,39.3177947979
9249,-76.6636104585,39.3101460465
9250,-76.588749231,39.304711847
9251,-76.6454009872,39.306495413
9252,-76.6366477345,39.306259776
9253,-76.6510231452,39.2952342751
9254,-76.6517000659,39.283084501
9255,-76.6453755862,39.286439912
9256,-76.5852919131,39.3106043699
9257,-76.6086614938,39.3117475684
9258,-76.5885986624,39.3005272326
9259,-76.6430095424,39.3049124025
9260,-76.5867953217,39.2221555975
9261,-76.6464033676,39.2866904354
9262,-76.5975396785,39.310896875
9263,-76.5832281683,39.3049178092
9264,-76.5799581228,39.2969920415
9265,-76.5614288675,39.332874937
9266,-76.6533355466,39.3066357319
9267,-76.6604398475,39.334329997
9268,-76.6333317212,39.2635276329
9269,-76.5908124685,39.3120598302
9270,-76.5726170859,39.3184791322
9271,-76.6488666993,39.3104440579
9272,-76.6450432563,39.297438529
9273,-76.6406594224,39.3040273721
9274,-76.5719641118,39.2990581683
9275,-76.6079340788,39.3137911329
9276,-76.6435873831,39.2922827728
9277,-76.5824118637,39.3053622901
9278,-76.6345496818,39.2953588004
9279,-76.6034732953,39.3134011811
9280,-76.6464958802,39.3058036251
9281,-76.5843167081,39.301074723
9282,-76.6454086214,39.2839049179
9283,-76.6468578564,39.2956166586
9284,-76.646277507,39.2899451256
9285,-76.6462126506,39.3003272365
9286,-76.58758667,39.3082998424
9287,-76.6395908198,39.2948361786
9288,-76.5907905531,39.3063854398
9289,-76.6527180084,39.289663108
9290,-76.6096189283,39.302433445
9291,-76.6624471454,39.3284617488
9292,-76.6481978013,39.3010797463
9293,-76.6783293633,39.3436258227
9294,-76.6395151934,39.3119626279
9295,-76.6269980025,39.2804913897
9296,-76.6483998999,39.3093303507
9297,-76.5824589807,39.3137258106
9298,-76.6328267687,39.2974562965
9299,-76.5893491794,39.3231260559
9300,-76.6710999741,39.3455610718
9301,-76.6740197069,39.3138983669
9302,-76.5526546569,39.3410924846
9303,-76.6046786461,39.3021422827
9304,-76.6460715079,39.3103923506
9305,-76.6324343913,39.2643859052
9306,-76.6508344172,39.309924165
9307,-76.5707952981,39.2906808036
9308,-76.6560285873,39.2879545103
9309,-76.6526993484,39.2877104778
9310,-76.6271473211,39.2482995698
9311,-76.5764972928,39.3005471621
9312,-76.582009782,39.3067235276
9313,-76.6188934238,39.2941353828
9314,-76.6473336936,39.305640692
9315,-76.5897896352,39.3106542323
9316,-76.5967398123,39.3428647005
9317,-76.6347998599,39.3006168172
9318,-76.6461598509,39.2838141752
9319,-76.6048722436,39.2373449628
9320,-76.6085578286,39.3583305142
9321,-76.6617586168,39.3089720571
9322,-76.6585614329,39.3338851368
9323,-76.5816278834,39.2965701358
9324,-76.5957941885,39.3203905747
9325,-76.5883694555,39.3111352966
9326,-76.652352573,39.3081443945
9327,-76.5932653487,39.3071140861
9328,-76.6580535446,39.2873906866
9329,-76.6502312398,39.2834043905
9330,-76.6777231779,39.348236058
9331,-76.6475030537,39.3090336489
9332,-76.6565338364,39.285157524
9333,-76.6468124795,39.3170039509
9334,-76.6645652331,39.3388786834
9335,-76.5733943356,39.3238177712
9336,-76.6377381058,39.2861572308
9337,-76.6815721428,39.3210470465
9338,-76.6852481771,39.3218229445
9339,-76.6490283332,39.3102147577
9340,-76.6499713085,39.2957427887
9341,-76.6785950912,39.3455822812
9342,-76.667924317,39.2968495056
9343,-76.6459887751,39.2966405369
9344,-76.580875269,39.3082166793
9345,-76.6479897232,39.2907561278
9346,-76.6529609744,39.2940587982
9347,-76.6460031649,39.2974559066
9348,-76.6788349633,39.2850337077
9349,-76.63621965,39.3085079785
9350,-76.6644733941,39.2974224912
9351,-76.5865231498,39.3031132303
9352,-76.6666480456,39.3130221328
9353,-76.6634654266,39.2965471862
9354,-76.6300535178,39.3018429208
9355,-76.6357040727,39.2884700325
9356,-76.6567376145,39.286922475
