n,name,zipCode,neighborhood,councilDistrict,policeDistrict,Location 1,Latitude,Longitude
420,FISHERMANS WHARF INNER HARBOR,21202,Inner Harbor,1,SOUTHEASTERN,"219 PRESIDENT ST",39.286331596127354,-76.60341640813994
421,FIVE GUYS @ BREWERS HILL,21224,Canton Industrial Area,1,SOUTHEASTERN,"3600 BOSTON ST",39.27717813176645,-76.56608113433606
422,FIVE GUYS FAMOUS BURGERS & FRIES,21201,Mount Vernon,11,CENTRAL,"111 CENTRE ST",39.29624371417714,-76.61792930848998
423,FIVE GUYS FAMOUS BURGERS & FRIES,21202,Inner Harbor,11,CENTRAL,"201 PRATT ST",39.286603695005624,-76.61100961440138
424,FIVE POINT TAVERN,21231,Fells Point,1,SOUTHEASTERN,"1800 THAMES ST",39.28193811745126,-76.59104541591239
425,FIVE SEASONS,21202,Mount Vernon,11,CENTRAL,"830 GUILFORD AVE",39.29910955856036,-76.61162307704257
426,FLAMERS BURGER & CHICKEN,21205,Dunbar-Broadway,12,EASTERN,"601 CAROLINE ST",39.29719361319576,-76.5974849160952
427,FLAMINGO  LOUNGE,21202,Downtown,11,CENTRAL,"403 BALTIMORE ST",39.2897133033274,-76.6099396666815
428,Fleming's Prime Steakhouse and Wine Bar,21202,Inner Harbor,1,SOUTHEASTERN,"720 Aliceanna st",39.28311762328076,-76.60210503831604
429,FLETCHERS,21231,Fells Point,1,SOUTHEASTERN,"701 BOND ST",39.28329361700793,-76.59514571650084
430,FLIP'S AT CLIPPER MILL,21211,Hampden,7,NORTHERN,"1601 UNION AVE",39.33203334836145,-76.6408271224729
431,FOGO DE CHAO,21202,Inner Harbor,11,CENTRAL,"600 PRATT ST",39.286768033519024,-76.60777179872872
432,FOODTOPIA,21202,Downtown,11,CENTRAL,"17 BALTIMORE ST",39.28950350948048,-76.6143896236814
433,FORT CHARLES PUB,21230,SBIC,10,SOUTHERN,"1439 CHARLES ST",39.27275265071535,-76.61407493291102
434,FOUL BALL BAR,21230,Washington Village,10,SOUTHERN,"839 CROSS ST",39.28013575196445,-76.62892358795244
435,FOUR G'S LIQUOR & LOUNGE,21207,Howard Park,5,NORTHWESTERN,"4701 3 LIBERTY HEIGHTS AVE",39.29058294954456,-76.60925984306652
436,FOXY LADY,21202,Downtown,11,CENTRAL,"16 CUSTOM HOUSE AVE",39.28951980609526,-76.60978650134518
437,FRANKLINTOWN INN,21207,Franklintown,8,SOUTHWESTERN,"5200 FRANKLINTOWN RD",39.30333009400971,-76.71091135517412
438,FRANK'S PIZZA,21206,Rosemont East,2,NORTHEASTERN,"6620 BELAIR RD",39.35421100323629,-76.53134980524851
439,fraternal order of police baltimore city lodge #3,21211,Hampden,7,NORTHERN,"3920 buena vista ave",39.33502990111015,-76.64070357720755
440,FRAZIER'S ON THE AVENUE,21211,Hampden,14,NORTHERN,"919 36TH ST",39.331092773513774,-76.63202977435378
441,FRED & MARGIE'S INN,21226,Curtis Bay,10,SOUTHERN,"3605 FAIRHAVEN AVE",39.23208414856572,-76.59061533852628
442,FREDERICK STATION SALOON,21229,Irvington,8,SOUTHWESTERN,"4019 FREDERICK AVE",39.281732985689814,-76.68271942116354
443,FRIENDLY  FRIED  CHICKEN,21218,Abell,14,NORTHERN,"3221 GREENMOUNT AVE",39.32780134385803,-76.60939536820086
444,FRIEND'S RESTAURANT AND SPIRITS,21231,Fells Point,1,SOUTHEASTERN,"1634 ALICEANNA ST",39.28353837649598,-76.5938216851219
445,FULL MOON SALOON,21231,Fells Point,1,SOUTHEASTERN,"1710 ALICEANNA ST",39.28357800422259,-76.59264101287164
446,FULTON RESTAURANT,21217,Penn North,7,WESTERN,"2733 PENNSLYVANIA AVE",39.31312394581454,-76.64612208156802
447,FULTON RESTAURANT    (2201 1/2 FULTON AVENUE),21217,Penn North,7,WESTERN,"2201 FULTON Ave",39.313458450448195,-76.645999701824
448,G & A RESTAURANT,21224,Brewers Hill,1,SOUTHEASTERN,"3802 EASTERN AVE",39.28673772996336,-76.56510209728316
449,GAFFNEY'S BACK FIN ( seasonal),21224,Highlandtown,1,SOUTHEASTERN,"415 HIGHLAND AVE",39.29681248770726,-76.56966510985615
450,GALLAGHERS BAR & GRILL    (938-940),21224,Brewers Hill,1,SOUTHEASTERN,"938 CONKLING ST",39.28167820618535,-76.56686553021922
451,GALLERY,21201,Charles North,12,CENTRAL,"1735 MARYLAND AVE",39.30943725512634,-76.61776245457281
452,GALLERY CAF,21201,Mount Vernon,11,CENTRAL,"13 CENTRE ST",39.29629266607475,-76.61637916686425
453,GARDEN BEEF & BEER,21205,Armistead Gardens,13,EASTERN,"4809 ERDMAN AVE",39.30691638438475,-76.5594971104025
454,GARDEN RESTAURANT,21230,Riverside,10,SOUTHERN,"1501 LIGHT ST",39.27257549146685,-76.61168561589767
455,GECKOS,21224,Canton,1,SOUTHEASTERN,"2318 FLEET ST",39.284977794490715,-76.58360123720655
456,GENJI SUSHI EXPRESS   (A.K.A. 600 S EXETER ST),21202,Inner Harbor,1,SOUTHEASTERN,"1001 FLEET ST",39.28424351602655,-76.59970872907377
457,"GEN-JOSEPH HALLER POST #95, AMERICAN LEGION, INC.",21231,Fells Point,1,SOUTHEASTERN,"1746 FLEET ST",39.28464795194253,-76.59167246551107
458,GENTLEMEN OF CHARISMA,21205,Middle East,13,EASTERN,"838 CHESTER ST",39.30058877425364,-76.58800573887294
459,GEORGE'S CAFETERIA,21222,Dundalk Marine Terminal,1,SOUTHEASTERN,"2700 BROENING HWY",39.25696451170393,-76.53273093458415
460,GEORGIO'S,21215,Reisterstown Station,5,NORTHWESTERN,"6322 REISTERSTOWN RD",39.355316949019084,-76.70115795397561
461,GERMANIO'S RESTAURANT,21202,Little Italy,1,SOUTHEASTERN,"300 HIGH ST",39.29336721012976,-76.60645009839254
462,GIBSON'S,21231,Butcher's Hill,1,SOUTHEASTERN,"32 CHESTER ST",39.29276813214466,-76.58751621989683
463,GILMOR PLEASURE CLUB,21223,New Southwest/Mount Clare,9,SOUTHERN,"347 GILMOR ST",39.292569952142685,-76.6425572921845
464,GINGER'S,21224,Highlandtown,1,SOUTHEASTERN,"421 CONKLING ST",39.28710253815268,-76.56714525444914
465,"GLADIATORS ASSOCIATIONS, INC",21223,Franklin Square,9,WESTERN,"1315 MULBERRY ST",39.293163243889694,-76.63921054522967
466,GLASS DOOR lounge,21202,Pleasant View Gardens,12,SOUTHEASTERN,"1263 FAYETTE ST",39.289748794172624,-76.63789502233664
467,GOLDEN KEY RESTAURANT,21214,Glenham-Belford,3,NORTHEASTERN,"5512 HARFORD RD",39.35265212739483,-76.56117026399568
468,GOLDEN NUGGET,21202,Downtown,11,CENTRAL,"411 BALTIMORE ST",39.28925292328489,-76.62150862192453
469,GOLDEN NUGGET LOUNGE,21202,Downtown,11,CENTRAL,"411 1 2 E BALTIMORE ST",39.29058294954456,-76.60925984306652
470,"GOLDEN WEST CAF, INC.",21211,Hampden,7,NORTHERN,"1105 36TH ST",39.331018986837876,-76.63393030174126
471,GOOD TIMES BAR AND LOUNGE,21217,Franklin Square,9,WESTERN,"1600 BALTIMORE ST",39.28839859611941,-76.64246118163743
472,GORDON'S,21201,Charles North,12,CENTRAL,"1818 MARYLAND AVE",39.31026842115182,-76.61789550837022
473,GOSSIP BISTRO,21202,Downtown,11,CENTRAL,"21 CALVERT ST",39.23514042169421,-76.61197681907413
474,GRAND CRU,21212,Chinquapin Park-Belvedere,4,NORTHERN,"527 BELVEDERE AVE",39.364120110355884,-76.60950460615186
475,GRANDVIEW RESTAURANT,21215,Hampden,14,NORTHERN,"3838 ROLAND AVE",39.33527815716229,-76.63297617680831
476,GRANITE,21224,Canton,1,SOUTHEASTERN,"2903 O DONNELL ST",39.28002316673684,-76.57511974537914
477,GRANT'S 2 SPOT,21223,Penrose/Fayette Street Outreach,9,WESTERN,"2 WHEELER AVE",39.28826922414646,-76.65440543476223
478,GREAT TASTE CHINESE  RESTAURANT,21229,Saint Agnes,8,SOUTHWESTERN,"3444 WILKENS AVE",39.27249044797691,-76.67552753106992
479,GREENE ST CAF,21201,Seton Hill,11,CENTRAL,"300 GREENE ST",39.29326930633454,-76.62394572531417
480,GREENHOUSE CAF,21205,Middle East,13,EASTERN,"725 WOLFE ST",39.298817378720116,-76.59086826745579
481,GREENMOUNT LOUNGE,21202,Johnston Square,12,EASTERN,"1318 GREENMOUNT AVE",39.30533244173989,-76.60834406882293
482,GRENADIER CLUB,21217,Upton,11,CENTRAL,"1226 MC CULLOH ST",39.30206500329837,-76.62722723814574
483,GRIFFITH'S,21211,Hampden,7,NORTHERN,"3631 HICKORY ave",39.331594762489374,-76.63389067581323
484,GRILL ART,21211,Hampden,7,NORTHERN,"1011 36TH ST",39.33105314578711,-76.63306941851806
485,GRILLE 601,21205,Dunbar-Broadway,12,EASTERN,"601 CAROLINE ST",39.29719361319576,-76.5974849160952
486,GROWLERS PUB,21224,Canton,1,SOUTHEASTERN,"600 POTOMAC ST",39.2983381542835,-76.57520599396065
487,GROWN FOLKS BAR,21225,Brooklyn,10,SOUTHERN,"3525 HANOVER ST",39.23981621015105,-76.60884058092728
488,GRUMPIE'S,21230,Federal Hill,10,SOUTHERN,"25 CROSS ST",39.27665364804852,-76.61340825558574
489,GRUNDY'S,21224,Brewers Hill,1,SOUTHEASTERN,"718 GRUNDY ST",39.28448672598273,-76.56323185996155
490,"GRUNWALD CLUB, INCORPORATED",21224,Canton,1,SOUTHEASTERN,"2825 O DONNELL ST",39.28000335287351,-76.57585985055084
491,JAUNG KAK RESTURANT(aka 18 W.20TH ST),21218,Charles North,12,NORTHERN,"18 20th ST",39.31221297844729,-76.61740567283272
492,JAVA JOE'S,21202,Downtown,11,CENTRAL,"8 BALTIMORE ST",39.289522857494944,-76.61532043189163
493,"JAY & KAY SUBWAY, INC.",21218,Charles Village,12,NORTHERN,"37 25TH ST",39.31779360269371,-76.61790900179818
494,JAY'S ON READ,21201,Mount Vernon,11,CENTRAL,"225 READ ST",39.3005351602705,-76.6191053186547
495,JAY'S WOLFE ST CAF,21205,Dunbar-Broadway,13,EASTERN,"610 WOLFE ST",39.28439853036895,-76.59003607530383
496,JAZZY BLUES CLUB,21231,Upper Fells Point,1,SOUTHEASTERN,"301 ANN ST",39.28760254592186,-76.59149530626257
497,"JD's SMOKEHOUSE BAR & GRILL, INC.",21224,Canton,1,SOUTHEASTERN,"3000 O DONNELL ST",39.28043809234515,-76.57382135547039
498,JEMELLA 'S CUT RATE,21217,Sandtown-Winchester,9,WESTERN,"1831 MOSHER ST",39.29979272405603,-76.64741930505608
499,JERRY'S BAR,21216,Mosher,9,SOUTHWESTERN,"604 POPLAR GROVE ST",39.29452782929695,-76.66493508038883
500,JEWEL BOX LOUNGE,21202,Downtown,11,CENTRAL,"419 BALTIMORE ST",39.28923310942156,-76.62182914030177
501,JHJ SALOON,21231,Fells Point,1,SOUTHEASTERN,"2036 EASTERN AVE",39.285837948363735,-76.58780177263287
502,JIGGS TAVERN,21230,Washington Village,11,SOUTHERN,"737 CARROLL ST",39.28210957679664,-76.6273166604347
503,JIM DANDY'S TAVERN,21226,Curtis Bay,10,SOUTHERN,"4810 CURTIS AVE",39.2226364404205,-76.58664557633148
504,JIMMY'S RESTAURANT,21231,Fells Point,1,SOUTHEASTERN,"801 BROADWAY",39.29956428186722,-76.5941655139265
505,JIM'S DINER,21224,Canton Industrial Area,1,SOUTHEASTERN,"4806 HOLABIRD AVE",39.2717176686366,-76.55428140586139
506,JOCKEY CLUB/PALACE KITCHEN,21215,Pimlico Good Neighbors,5,NORTHWESTERN,"Hayward Ave",39.34633818336158,-76.6843857938685
507,JOE SQUARED PIZZA AND BAR,21201,Charles North,12,CENTRAL,"133 NORTH AVE",39.31093276743434,-76.61907035301357
508,JOE'S TAVERN,21224,Graceland Park,1,SOUTHEASTERN,"1006 DUNDALK AVE",39.282203624298916,-76.53608057735596
509,JOE'S TAVERN,21230,Morrell Park,10,SOUTHWESTERN,"2709 11 WASHINGTON BLVD",39.29058294954456,-76.60925984306652
510,JOE'S TAVERN & PACKAGE GOODS,21215,Glen,5,NORTHWESTERN,"6200 REISTERSTOWN RD",39.35378662125663,-76.69899707915107
511,JOHN'S LOUNGE,21217,Sandtown-Winchester,9,WESTERN,"1519 RIGGS AVE",39.30105265086024,-76.6422793603034
512,JOY DELI,21201,Downtown,11,CENTRAL,"24 FAYETTE ST",39.2904294676469,-76.61484810255706
513,JP'S,21224,Canton,1,SOUTHEASTERN,"528 BOULDIN ST",39.297809008480044,-76.57146583857678
514,JR.'S BAR & GRILL,21230,Locust Point,10,SOUTHERN,"1229 HULL ST",39.27204401462069,-76.59195219064026
515,JUNIORS,21230,Federal Hill,10,SOUTHERN,"1117 CHARLES ST",39.30260789523925,-76.6159452340845
516,K.F.C.,21205,Gay Street,12,EASTERN,"901 CAROLINE ST",39.30075311276704,-76.59771568842746
517,KABOBBI RESTAURANT,21231,Fells Point,1,SOUTHEASTERN,"1616 THAMES ST",39.28133554290207,-76.59427507293549
518,KALI'S COURT,21231,Fells Point,1,SOUTHEASTERN,"1606 THAMES ST",39.28110593519182,-76.59467484586662
519,POSITIONS UNLIMITED,21202,Downtown,11,CENTRAL,"14 CUSTOM HOUSE AVE",39.289540235994195,-76.60978790518686
520,POTBELLY SANDWICH WORK'S,21202,Inner Harbor,11,CENTRAL,"621 PRATT ST",39.28674355757022,-76.60717971387191
521,PRIMO'S,21210,Loyola/Notre Dame,6,NORTHERN,"100 COLDSPRING LN",39.34509766662512,-76.62575228164167
522,PULASKI FOOD SERVICE,21224,Ellwood Park/Monument,13,SOUTHEASTERN,"3505 PULASKI HWY",39.296130163976954,-76.5686696161091
523,PUR LOUNGE,21224,Canton,1,SOUTHEASTERN,"2322 BOSTON ST",39.28284489217913,-76.58397536866755
524,PURPLE GOOSE,21230,Morrell Park,10,SOUTHWESTERN,"2623 WASHINGTON BLVD",39.26496814066826,-76.65432035170204
525,"q s r,inc  - Mcdonald's",21218,Hillen,3,NORTHEASTERN,"1600 argonne dr",39.34018849420471,-76.59044866897011
526,"qsr, inc.- McDonalds",21201,Charles North,12,CENTRAL,"15 north ave",39.31098412951508,-76.61682008018175
527,"QSR, INC. MCDONALD'S)",21227,Moravia-Walther,3,NORTHEASTERN,"4635 HARFORD rd",39.342967095356244,-76.56885274235935
528,QUIGLEY 1/2 IRISH PUB,21230,Ridgely's Delight,11,SOUTHERN,"633 PORTLAND AVE",39.28519341504517,-76.62473944446896
529,QUINOS,21230,Riverside,10,SOUTHERN,"1465 KEY HIGHWAY",39.27190065549195,-76.59934508640583
530,QUIZINOS OF FALLS road,21201,Inner Harbor,11,CENTRAL,"100 CHARLES ST",39.29087998932113,-76.61525560516122
531,QUIZNOS,21224,Canton,1,SOUTHEASTERN,"2837 O DONNELL ST",39.28000971287901,-76.57564928868294
532,QUIZNO'S,21202,Downtown,11,CENTRAL,"10 CALVERT ST",39.23521522100674,-76.61203152213625
533,QUIZNO'S,21202,Mid-Town Belvedere,11,CENTRAL,"201 CHASE ST",39.30220884806096,-76.61875369722452
534,QUIZNOS OF FELLS POINT,21231,Fells Point,1,SOUTHEASTERN,"716 BROADWAY",39.299140032087905,-76.59445572784875
535,QUO VADIS DEMOCRATIC CLUB,21231,Fells Point,1,SOUTHEASTERN,"1921 FLEET ST",39.284693407275995,-76.58930995548923
536,RA SUSHI,21231,Fells Point,1,SOUTHEASTERN,"701 EDEN ST",39.2828122575807,-76.59807466900997
537,RADISSON CROSS KEYS HOTEL,21210,Cross Keys,6,NORTHERN,"5050 FALLS RD",39.35420853909392,-76.64371295069134
538,RADISSON HOTEL AT CROSS KEYS,21210,Cross Keys,6,NORTHERN,"5102 FALLS RD",39.356188896601395,-76.64439201617779
539,RAFTERS,21230,Riverside,10,SOUTHERN,"620 FORT AVE",39.27287736150214,-76.60471230782593
540,RAINBOW HOMESTYLE BUFFET,21206,Frankford,2,NORTHEASTERN,"5016 SINCLAIR LN",39.32212048117634,-76.54808670024022
541,RAINBOW'S  BAR,21223,Washington Village,9,SOUTHERN,"1175 SARGEANT ST",39.28216772426214,-76.63435149112763
542,RALLO'S RESTAURANT,21230,Riverside,10,SOUTHERN,"838 FORT Ave",39.27183138700997,-76.60173658427516
543,RAMS HEAD TAVERN,21202,Downtown,11,CENTRAL,"20 MARKET PL",39.28846222944941,-76.606689938589
544,RANDY'S BAR,21213,Broadway East,12,EASTERN,"2135 NORTH AVE",39.31243279254045,-76.5876199512989
545,RAS-A-TER INTERNATIONAL,21217,Easterwood,7,WESTERN,"2103 NORTH AVE",39.3096332120042,-76.65146948912485
546,RASCALS COMEDY CLUB,21202,Downtown,11,CENTRAL,"6 MARKET PL",39.28846222944941,-76.606689938589
547,RAVE  INN,21226,Curtis Bay,10,SOUTHERN,"4507 PENNINGTON AVE",39.225148153365694,-76.5884043148065
548,RAY LEWIS' FULL MOON B-B-Q,21224,Canton,1,SOUTHEASTERN,"2400 BOSTON ST",39.28141479835534,-76.58157439733975
549,RAY'S TAVERN,21222,Saint Helena,1,SOUTHEASTERN,"6500 ST HELENA AVE",39.2598480088796,-76.53235214013836
550,RAYZER'S,21230,SBIC,10,SOUTHERN,"13 RANDALL ST",39.271523026567536,-76.6147299550226
551,RED DOOR LOUNGE,21217,Bridgeview/Greenlawn,9,WESTERN,"1000 PAYSON ST",39.299868482945215,-76.64934591098421
552,RED FISH,21224,Canton,1,SOUTHEASTERN,"845 MONTFORD AVE",39.30076243693799,-76.58379471375423
553,RED FOX LIQUORS,21217,Penn North,7,WESTERN,"2733 PENNSYLVANIA AVE",39.31312394581454,-76.64612208156802
554,RED HOUSE TAVERN INC.,21231,Canton,1,SOUTHEASTERN,"2239 ESSEX ST",39.283875212172404,-76.58405462412082
555,RED LYON TAVERN,21224,Canton,1,SOUTHEASTERN,"501 DECKER AVE",39.28602210074047,-76.57360573401661
556,RED MAPLE,21201,Mount Vernon,11,CENTRAL,"930 CHARLES ST",39.30066802970691,-76.61588615132405
557,RED ROOSTER,21206,Frankford,2,NORTHEASTERN,"6412 FRANKFORD AVE",39.315772747815174,-76.5392830011088
558,RED SQUARE RESTAURANT,21202,Mid-Town Belvedere,12,CENTRAL,"1 CHASE ST",39.30235337181176,-76.61562973662222
559,REGAN'S TAVERN,21224,Highlandtown,2,SOUTHEASTERN,"4001 EASTERN AVE",39.286752881741165,-76.56319880268177
560,REGI'S BAR & RESTAURANT,21230,Federal Hill,10,SOUTHERN,"1002 LIGHT ST",39.27813502391331,-76.61256558363397
561,GUS RESTAURANT (3103-05),21216,Northwest Community Action,7,SOUTHWESTERN,"3103 NORTH AVE",39.308973527807154,-76.66953971628408
562,GYPSIES,21224,Baltimore Highlands,2,SOUTHEASTERN,"4020 LOMBARD ST",39.29158745989446,-76.56297152601434
563,H.I.S. PLACE,21224,Canton,1,SOUTHEASTERN,"2822 HUDSON ST",39.28221784168113,-76.57633188670638
564,HABENERO GRILL,21224,Greektown,2,SOUTHEASTERN,"4701 EASTERN AVE",39.28702328269941,-76.55639915639517
565,"HAMILTON HOMING PIGEON CLUB, INC.",21206,Frankford,2,NORTHEASTERN,"4810 GUNTHER AVE",39.325426013101094,-76.5524154079439
566,HAMPDEN REPUBLICAN CLUB,21211,Hampden,14,NORTHERN,"3535 CHESTNUT AVE",39.33073262740993,-76.62933509074105
567,harbor way inn,21201,Ridgely's Delight,11,SOUTHERN,"737 pratt st",39.286053569817454,-76.62694927119111
568,HARBORSIDE CHICKEN & SEAFOOD,21227,Dunbar-Broadway,13,EASTERN,"600 WOLFE ST",39.297458186547146,-76.5908554359288
569,HARD ROCK CAF,21202,Inner Harbor,11,CENTRAL,"601 PRATT ST",39.28673306787789,-76.60725896932519
570,HARD ROCK CAF-OUTDOOR PIER,21202,Inner Harbor,11,CENTRAL,"601 PRATT ST",39.28673306787789,-76.60725896932519
571,HARFORD HOUSE,21234,North Harford Road,3,NORTHEASTERN,"7509 HARFORD RD",39.37083002588605,-76.54535701681209
572,"HARFORD ROAD GROUP, LLC",21214,Glenham-Belford,3,NORTHEASTERN,"5516 HARFORD RD",39.35280059107549,-76.56104375546414
573,HARFORD ROAD LIQUORS,21214,Lauraville,3,NORTHEASTERN,"4627 HARFORD RD",39.34271650826133,-76.56920472891431
574,HARRAR CAF,21230,Washington Village,11,SOUTHERN,"821 WASHINGTON BLVD",39.28292298211102,-76.62947961539112
575,MIDWAY BAR,21202,Downtown,11,CENTRAL,"421 BALTIMORE ST",39.28923310942156,-76.6219596777961
576,MIKE MCGOVERN'S,21224,Canton,1,SOUTHEASTERN,"1129 CLINTON ST",39.279752766677916,-76.56949494373589
577,MIKE'S PLACE,21211,Hampden,7,NORTHERN,"1102 36TH ST",39.33169767910567,-76.60086142791175
578,MILTON AT CHARLES ST,21201,Downtown,11,CENTRAL,"336 CHARLES ST",39.29359330418873,-76.61543233543313
579,MINATO RESTAURANT,21201,Mid-Town Belvedere,11,CENTRAL,"1013 CHARLES ST",39.30158296308434,-76.61587566163166
580,MINATO/CAFE VIET RESTAURANT,21201,Mount Vernon,11,CENTRAL,"800 CHARLES ST",39.29879736970395,-76.6157556129304
581,MISS SHIRLEY'S CAF,21210,Roland Park,6,NORTHERN,"513 COLDSPRING LN",39.34613264870387,-76.60891051220955
582,MOM'S PLACE,21230,Washington Village,9,SOUTHERN,"1201 CROSS ST",39.282117606843144,-76.63156939341195
583,MONDO BONDO ITALIAN BISTRO,21202,Downtown,11,CENTRAL,"30 MARKET PL",39.2885778768686,-76.6068419707795
584,MONUMENT HOUSE,21205,Milton-Montford,13,SOUTHEASTERN,"2300 MONUMENT ST",39.29875774197728,-76.5848623304314
585,MORGAN STATE-FACULTY,21251,Stonewood-Pentwood-Winston,3,NORTHEASTERN,"1700 coldspring ln",39.34584923815288,-76.58593393829983
586,MORTON'S--THE  STEAKHOUSE,21201,Inner Harbor,11,CENTRAL,"300 CHARLES ST",39.29261894540912,-76.61538614355487
587,MO'S CRAB & PASTA FACTORY,21202,Inner Harbor,1,SOUTHEASTERN,"502 ALBEMARLE ST",39.28489853903744,-76.60166563765824
588,MOTHER'S  FEDERAL  HILL  GRILL,21230,Federal Hill,10,SOUTHERN,"1113 CHARLES ST",39.27642287481689,-76.6143057061426
589,"MOUNT VERNON CLUB OF BALTIMORE, INC.",21201,Mount Vernon,11,CENTRAL,"8 MOUNT VERNON PL",39.29772858750539,-76.61638149790701
590,MOUNT VERNON STABLE & SALOON,21201,Mount Vernon,11,CENTRAL,"909 CHARLES ST",39.300032820559295,-76.61577542679373
591,MOUSE TRAP,21202,Downtown,11,CENTRAL,"12 CUSTOM HOUSE AVE",39.28956066589308,-76.6097893090286
592,MR. C. PLACE,21223,Washington Village,9,SOUTHERN,"1001 CAREY ST",39.2817341512112,-76.63674313828443
593,MR. JOE'S BAR AND CUT RATE LIQUORS,21224,Baltimore-Linwood,1,SOUTHEASTERN,"1 HIGHLAND AVE",39.29284272551246,-76.5693947088979
594,MT VERNON ENTERTAINMENT LLC,21202,Downtown,11,CENTRAL,"347 CALVERT ST",39.29409332904498,-76.61261570105296
595,MT. PLEASANT INN,21224,Baltimore Highlands,1,SOUTHEASTERN,"105 CONKLING ST",39.29084269263723,-76.56737486215934
596,MT. ROYAL TAVERN,21217,Mid-Town Belvedere,11,CENTRAL,"1204 MOUNT ROYAL AVE",39.306917549906075,-76.62037923261471
597,MT. VERNON  HOTEL AND WASHINGTON CAFE',21201,Mount Vernon,11,CENTRAL,"24 FRANKLIN ST",39.29508751787574,-76.61656098819827
598,MT. WASHINGTON TAVERN,21209,Mount Washington,5,NORTHERN,"5700 NEWBURY ST",39.36757239635011,-76.6522562151514
599,MUGGSY'S,21230,Federal Hill,10,SOUTHERN,"1236 LIGHT ST",39.27510583656618,-76.61210520359145
600,MUGHAL GARDEN,21201,Mount Vernon,11,CENTRAL,"918 CHARLES ST",39.300388304577666,-76.61586633746072
601,MUIR'S TAVERN,21230,SBIC,10,SOUTHERN,"36 FORT AVE",39.27270836090321,-76.61242222450528
602,MUM'S,21230,Sharp-Leadenhall,10,SOUTHERN,"1132 HANOVER ST",39.275918204062975,-76.61550619225619
603,MURPHY'S NEIGHBORHOOD BAR & GRILL,21212,Mid-Govans,4,NORTHERN,"5847 YORK RD",39.36308062357301,-76.609923211786
604,MUSTANG ALLEY'S,21231,Little Italy,1,SOUTHEASTERN,"1300 BANK ST",39.28638807355185,-76.59879146375425
605,MUSTANG INN,21224,Highlandtown,1,SOUTHEASTERN,"3203 EASTERN AVE",39.28643352888531,-76.57127935515729
606,MVP ENTERTAINMENT LLC CLUB 347-KITCHEN AREA,21202,Downtown,11,CENTRAL,"347 CALVERT ST",39.29409332904498,-76.61261570105296
607,"MY COUSIN'S PLACE, LLC (3925-27)",21224,Baltimore Highlands,2,SOUTHEASTERN,"3925 LOMBARD ST",39.29151286742598,-76.56378972111793
608,MY PANINI,21202,Inner Harbor,11,CENTRAL,"711 EASTERN AVE",39.28502143858958,-76.60521060058795
609,MY THAI RESTAURANT,21201,Mount Vernon,11,CENTRAL,"800 CHARLES ST",39.29879736970395,-76.6157556129304
610,NAK WON RESTAURANT,21218,Charles North,12,NORTHERN,"12 20TH ST",39.312218336608055,-76.61720202405337
611,NAM KANG KOREAN RESTAURANT   (AKA 101 W. 22ND ST.),21218,Charles North,12,NORTHERN,"2126 MARYLAND AVE",39.31404820336297,-76.6181262816018
612,NASU BLANCA,21230,Riverside,10,SOUTHERN,"1036 FORT AVE",39.27085751476358,-76.59900125760117
613,NCDEVINS,21224,Canton,1,SOUTHEASTERN,"801 DECKER AVE",39.28318289247761,-76.57341575403302
614,NELSON BAKED GOODS & COFFEE SHOP,21205,Middle East,13,EASTERN,"531 CHESTER ST",39.2971726338111,-76.58771552405142
615,NEOPOL,21212,Chinquapin Park-Belvedere,4,NORTHERN,"529 BELVEDERE AVE",39.364120110355884,-76.60950460615186
616,network deli,21211,Woodberry,7,NORTHERN,"3600 malden ave",39.33183637524962,-76.65074103826748
617,NEVER ON SUNDAY,21201,Mount Vernon,11,CENTRAL,"829 CHARLES ST",39.299514164448226,-76.61574512323807
618,NEVIN'S  CROSS  STREET STATION,21230,Federal Hill,10,SOUTHERN,"31 CROSS ST",39.276673461911855,-76.61316815818316
619,NEW CLUB THUNDERBIRD INC.,21213,Middle East,13,EASTERN,"2201 CHASE ST",39.303513064677304,-76.58678893546022
620,NEW DUFFY' S RESTAURANT,21229,Irvington,8,SOUTHWESTERN,"3436 FREDERICK AVE",39.28137750167144,-76.67486614445619
621,NEW EVERGREEN CAF,21215,Reisterstown Station,5,NORTHWESTERN,"6618 C REISTERSTOWN RD",39.35746622079057,-76.70421803123634
622,"NEW HONG  KONG RESTAURANT, INC.",21218,Charles Village,12,NORTHERN,"2426 CHARLES ST",39.31713799782142,-76.6169864025996
623,NEW JOHNSON'S LOUNGE,21223,Midtown-Edmondson,9,WESTERN,"546 PULASKI ST",39.29469823373756,-76.65045548643076
624,"NEW MAY FLOWER BUFFET, INC.",21218,Oakenshawe,14,NORTHERN,"3326 GREENMOUNT AVE",39.32940976245169,-76.60947578917552
625,"NEW MAYFIELD, INC.",21213,Belair-Edison,13,NORTHEASTERN,"3349 BELAIR RD",39.322275611531325,-76.57271527658793
626,NEW MOM & DAD LIQUORS,21217,Sandtown-Winchester,7,CENTRAL,"2143 PENNSYLVANIA AVE",39.30739424724783,-76.63926182817005
627,NEW NO  DO  JI  RESTAURANT,21218,Charles Village,12,NORTHERN,"2501 CHARLES ST",39.31800281377991,-76.61697474738588
628,HARRIS' TAVERN,21229,Gwynns Falls,8,SOUTHWESTERN,"2949 FREDERICK AVE",39.279872815379235,-76.66569466487607
